Time (ms),-100 pA,50 pA,75 pA,100 pA
129.63702963702963,-98.4893798828125,-79.266357421875,-73.876953125,-68.353271484375
129.67032967032966,-98.54736328125,-79.2083740234375,-73.8494873046875,-68.359375
129.7036297036297,-98.54736328125,-79.1778564453125,-73.8861083984375,-68.3868408203125
129.7369297369297,-98.44970703125,-79.18701171875,-73.870849609375,-68.29833984375
129.77022977022975,-98.468017578125,-79.1961669921875,-73.9105224609375,-68.2586669921875
129.80352980352978,-98.5260009765625,-79.217529296875,-73.8616943359375,-68.3013916015625
129.83682983682982,-98.516845703125,-79.21142578125,-73.834228515625,-68.3502197265625
129.87012987012986,-98.5137939453125,-79.156494140625,-73.809814453125,-68.3685302734375
129.9034299034299,-98.486328125,-79.156494140625,-73.8372802734375,-68.328857421875
129.93672993672993,-98.5076904296875,-79.156494140625,-73.8861083984375,-68.2586669921875
129.97002997002997,-98.5443115234375,-79.2236328125,-73.8677978515625,-68.243408203125
130.00333000332998,-98.5931396484375,-79.2236328125,-73.773193359375,-68.2373046875
130.03663003663002,-98.553466796875,-79.132080078125,-73.7152099609375,-68.2586669921875
130.06993006993005,-98.5595703125,-79.0863037109375,-73.6968994140625,-68.267822265625
130.1032301032301,-98.5137939453125,-79.095458984375,-73.8067626953125,-68.27392578125
130.13653013653013,-98.5443115234375,-79.095458984375,-73.7762451171875,-68.2159423828125
130.16983016983016,-98.602294921875,-79.1351318359375,-73.76708984375,-68.1884765625
130.2031302031302,-98.5504150390625,-79.0771484375,-73.748779296875,-68.2220458984375
130.2364302364302,-98.52294921875,-79.083251953125,-73.7457275390625,-68.255615234375
130.26973026973025,-98.480224609375,-79.071044921875,-73.74267578125,-68.206787109375
130.30303030303028,-98.5137939453125,-79.0618896484375,-73.748779296875,-68.1549072265625
130.33633033633032,-98.54736328125,-79.1168212890625,-73.7762451171875,-68.0908203125
130.36963036963036,-98.602294921875,-79.132080078125,-73.712158203125,-68.1182861328125
130.4029304029304,-98.53515625,-79.1168212890625,-73.66943359375,-68.1427001953125
130.43623043623043,-98.4954833984375,-79.107666015625,-73.5992431640625,-68.17626953125
130.46953046953047,-98.5565185546875,-79.04052734375,-73.6480712890625,-68.1549072265625
130.50283050283048,-98.5595703125,-79.0435791015625,-73.663330078125,-68.1182861328125
130.5361305361305,-98.602294921875,-79.034423828125,-73.6846923828125,-68.0328369140625
130.56943056943055,-98.59619140625,-79.0771484375,-73.6724853515625,-68.0206298828125
130.6027306027306,-98.614501953125,-79.0252685546875,-73.602294921875,-68.0084228515625
130.63603063603063,-98.541259765625,-79.04052734375,-73.59619140625,-68.0755615234375
130.66933066933066,-98.5321044921875,-79.0618896484375,-73.638916015625,-67.9931640625
130.7026307026307,-98.590087890625,-79.058837890625,-73.6785888671875,-67.9412841796875
130.7359307359307,-98.57177734375,-79.095458984375,-73.6724853515625,-67.9290771484375
130.76923076923075,-98.590087890625,-79.1290283203125,-73.6602783203125,-67.9290771484375
130.80253080253078,-98.486328125,-79.0985107421875,-73.5931396484375,-67.950439453125
