Time (ms),-200 pA,75 pA,100 pA,125 pA
0.0,-81.2957763671875,-81.2164306640625,-81.5826416015625,-81.475830078125
0.0333000333000333,-81.3140869140625,-81.23779296875,-81.57958984375,-81.4056396484375
0.0666000666000666,-81.3140869140625,-81.2835693359375,-81.5887451171875,-81.3751220703125
0.09990009990009989,-81.2744140625,-81.3629150390625,-81.6375732421875,-81.390380859375
0.1332001332001332,-81.256103515625,-81.31103515625,-81.634521484375,-81.3446044921875
0.16650016650016647,-81.2652587890625,-81.292724609375,-81.6680908203125,-81.38427734375
0.19980019980019978,-81.3812255859375,-81.1981201171875,-81.67724609375,-81.390380859375
0.2331002331002331,-81.4056396484375,-81.2591552734375,-81.7108154296875,-81.3507080078125
0.2664002664002664,-81.378173828125,-81.280517578125,-81.7169189453125,-81.3568115234375
0.29970029970029965,-81.268310546875,-81.353759765625,-81.7230224609375,-81.3812255859375
0.33300033300033294,-81.2896728515625,-81.2713623046875,-81.6986083984375,-81.402587890625
0.3663003663003663,-81.2957763671875,-81.2286376953125,-81.610107421875,-81.4178466796875
0.39960039960039956,-81.353759765625,-81.1859130859375,-81.6070556640625,-81.40869140625
0.43290043290043284,-81.38427734375,-81.3079833984375,-81.6162109375,-81.3690185546875
0.4662004662004662,-81.3568115234375,-81.2530517578125,-81.683349609375,-81.4422607421875
0.49950049950049946,-81.304931640625,-81.2591552734375,-81.7047119140625,-81.396484375
0.5328005328005327,-81.280517578125,-81.219482421875,-81.6741943359375,-81.4178466796875
0.566100566100566,-81.2530517578125,-81.2530517578125,-81.60400390625,-81.4453125
0.5994005994005993,-81.341552734375,-81.3018798828125,-81.62841796875,-81.4910888671875
0.6327006327006326,-81.3262939453125,-81.2347412109375,-81.6619873046875,-81.4971923828125
0.6660006660006659,-81.3385009765625,-81.2103271484375,-81.7169189453125,-81.402587890625
0.6993006993006993,-81.2896728515625,-81.2713623046875,-81.6558837890625,-81.4727783203125
0.7326007326007326,-81.2835693359375,-81.3140869140625,-81.6558837890625,-81.414794921875
0.7659007659007658,-81.3079833984375,-81.2652587890625,-81.6436767578125,-81.4361572265625
0.7992007992007991,-81.3385009765625,-81.1859130859375,-81.7474365234375,-81.439208984375
0.8325008325008324,-81.3934326171875,-81.195068359375,-81.695556640625,-81.4727783203125
0.8658008658008657,-81.396484375,-81.292724609375,-81.658935546875,-81.45751953125
0.899100899100899,-81.3568115234375,-81.3079833984375,-81.6650390625,-81.40869140625
0.9324009324009324,-81.292724609375,-81.304931640625,-81.7138671875,-81.4178466796875
0.9657009657009656,-81.2469482421875,-81.2225341796875,-81.7626953125,-81.4361572265625
0.9990009990009989,-81.2652587890625,-81.3232421875,-81.689453125,-81.4971923828125
