Time (ms),-200 pA,100 pA,125 pA,150 pA
4.595404595404595,-84.9456787109375,-84.9334716796875,-84.8480224609375,-84.869384765625
4.628704628704628,-84.8846435546875,-84.89990234375,-84.8175048828125,-84.893798828125
4.662004662004661,-84.89990234375,-84.8876953125,-84.8297119140625,-84.8388671875
4.695304695304695,-84.8358154296875,-84.8114013671875,-84.8175048828125,-84.783935546875
4.728604728604728,-84.8480224609375,-84.820556640625,-84.8846435546875,-84.808349609375
4.761904761904761,-84.771728515625,-84.8480224609375,-84.9334716796875,-84.8358154296875
4.7952047952047945,-84.796142578125,-84.869384765625,-84.9609375,-84.8846435546875
4.828504828504828,-84.80224609375,-84.8968505859375,-84.9395751953125,-84.86328125
4.8618048618048615,-84.8663330078125,-84.9273681640625,-84.8968505859375,-84.8358154296875
4.895104895104895,-84.8968505859375,-84.8846435546875,-84.8175048828125,-84.7869873046875
4.928404928404928,-84.893798828125,-84.8724365234375,-84.796142578125,-84.8297119140625
4.961704961704961,-84.8541259765625,-84.8541259765625,-84.8419189453125,-84.85107421875
4.995004995004995,-84.820556640625,-84.82666015625,-84.8724365234375,-84.844970703125
5.028305028305028,-84.783935546875,-84.844970703125,-84.8724365234375,-84.796142578125
5.061605061605061,-84.759521484375,-84.869384765625,-84.8236083984375,-84.7625732421875
5.094905094905094,-84.808349609375,-84.918212890625,-84.832763671875,-84.857177734375
5.128205128205128,-84.8388671875,-84.9212646484375,-84.7991943359375,-84.832763671875
5.161505161505161,-84.912109375,-84.8663330078125,-84.8480224609375,-84.7991943359375
5.194805194805194,-84.9334716796875,-84.844970703125,-84.881591796875,-84.7747802734375
5.228105228105227,-84.954833984375,-84.857177734375,-84.87548828125,-84.814453125
5.261405261405261,-84.9456787109375,-84.844970703125,-84.844970703125,-84.8480224609375
5.294705294705294,-84.8602294921875,-84.9273681640625,-84.8175048828125,-84.8358154296875
5.328005328005327,-84.8297119140625,-84.9365234375,-84.8785400390625,-84.8388671875
5.3613053613053605,-84.7869873046875,-84.89990234375,-84.8785400390625,-84.8663330078125
5.394605394605394,-84.7991943359375,-84.8907470703125,-84.8602294921875,-84.8876953125
5.4279054279054275,-84.808349609375,-84.844970703125,-84.8358154296875,-84.85107421875
5.461205461205461,-84.8907470703125,-84.9090576171875,-84.86328125,-84.77783203125
5.494505494505494,-84.9029541015625,-84.94873046875,-84.8907470703125,-84.8663330078125
5.527805527805527,-84.9365234375,-84.9365234375,-84.881591796875,-84.8846435546875
5.561105561105561,-84.942626953125,-84.869384765625,-84.85107421875,-84.8419189453125
5.594405594405594,-84.881591796875,-84.87548828125,-84.85107421875,-84.765625
5.627705627705627,-84.8388671875,-84.8785400390625,-84.8876953125,-84.8114013671875
5.66100566100566,-84.7625732421875,-84.9365234375,-84.8968505859375,-84.8175048828125
5.694305694305694,-84.7686767578125,-84.86328125,-84.8297119140625,-84.7747802734375
5.727605727605727,-84.7808837890625,-84.85107421875,-84.8663330078125,-84.75341796875
5.76090576090576,-84.8297119140625,-84.8663330078125,-84.8907470703125,-84.8419189453125
5.794205794205793,-84.881591796875,-84.912109375,-84.906005859375,-84.8724365234375
5.827505827505827,-84.87548828125,-84.9029541015625,-84.8419189453125,-84.82666015625
5.86080586080586,-84.8907470703125,-84.857177734375,-84.8724365234375,-84.8114013671875
5.894105894105894,-84.881591796875,-84.8388671875,-84.9334716796875,-84.8663330078125
5.9274059274059265,-84.87548828125,-84.942626953125,-84.9090576171875,-84.8663330078125
5.96070596070596,-84.8114013671875,-84.906005859375,-84.86328125,-84.8388671875
5.9940059940059935,-84.814453125,-84.869384765625,-84.8907470703125,-84.8114013671875
6.027306027306027,-84.808349609375,-84.86328125,-84.930419921875,-84.857177734375
6.06060606060606,-84.8602294921875,-84.9151611328125,-84.87548828125,-84.8663330078125
6.093906093906093,-84.906005859375,-84.8907470703125,-84.857177734375,-84.844970703125
6.127206127206127,-84.857177734375,-84.844970703125,-84.918212890625,-84.77783203125
6.16050616050616,-84.8419189453125,-84.8419189453125,-84.9456787109375,-84.7747802734375
6.193806193806193,-84.7869873046875,-84.9090576171875,-84.9395751953125,-84.844970703125
6.227106227106226,-84.765625,-84.8968505859375,-84.8846435546875,-84.8388671875
6.26040626040626,-84.814453125,-84.85107421875,-84.9212646484375,-84.832763671875
6.293706293706293,-84.8541259765625,-84.86328125,-84.99755859375,-84.796142578125
6.327006327006326,-84.8602294921875,-84.9334716796875,-84.9273681640625,-84.844970703125
6.360306360306359,-84.8388671875,-84.8785400390625,-84.881591796875,-84.881591796875
6.393606393606393,-84.7869873046875,-84.857177734375,-84.85107421875,-84.8297119140625
6.426906426906426,-84.7991943359375,-84.881591796875,-84.918212890625,-84.77783203125
6.46020646020646,-84.8602294921875,-84.9456787109375,-84.8968505859375,-84.765625
6.493506493506493,-84.8480224609375,-84.87548828125,-84.8785400390625,-84.814453125
6.526806526806526,-84.8358154296875,-84.86328125,-84.8602294921875,-84.8052978515625
6.56010656010656,-84.7686767578125,-84.8724365234375,-84.9334716796875,-84.7686767578125
6.593406593406593,-84.8114013671875,-84.9151611328125,-84.9761962890625,-84.7015380859375
6.626706626706626,-84.8785400390625,-84.8541259765625,-84.8968505859375,-84.747314453125
6.660006660006659,-84.85107421875,-84.8175048828125,-84.857177734375,-84.86328125
6.693306693306693,-84.7900390625,-84.832763671875,-84.87548828125,-84.9334716796875
6.726606726606726,-84.7808837890625,-84.906005859375,-84.94873046875,-84.9212646484375
6.759906759906759,-84.87548828125,-84.906005859375,-84.9334716796875,-84.8114013671875
6.793206793206792,-84.8724365234375,-84.8388671875,-84.8968505859375,-84.7503662109375
6.826506826506826,-84.8175048828125,-84.8480224609375,-84.832763671875,-84.7686767578125
6.859806859806859,-84.82666015625,-84.8785400390625,-84.85107421875,-84.8052978515625
6.893106893106892,-84.844970703125,-84.9273681640625,-84.8846435546875,-84.722900390625
6.9264069264069255,-84.832763671875,-84.8602294921875,-84.82666015625,-84.7259521484375
6.959706959706959,-84.771728515625,-84.8297119140625,-84.8175048828125,-84.7198486328125
6.9930069930069925,-84.808349609375,-84.857177734375,-84.832763671875,-84.7930908203125
7.026307026307026,-84.86328125,-84.930419921875,-84.9700927734375,-84.86328125
7.059607059607059,-84.844970703125,-84.9456787109375,-85.040283203125,-84.881591796875
7.092907092907092,-84.8236083984375,-84.8968505859375,-85.0006103515625,-84.85107421875
7.126207126207126,-84.8388671875,-84.8876953125,-84.9395751953125,-84.7900390625
7.159507159507159,-84.87548828125,-84.869384765625,-84.8388671875,-84.8236083984375
7.192807192807192,-84.8358154296875,-84.8876953125,-84.86328125,-84.8724365234375
7.226107226107225,-84.8052978515625,-84.808349609375,-84.869384765625,-84.8724365234375
7.259407259407259,-84.8297119140625,-84.765625,-84.8846435546875,-84.796142578125
7.292707292707292,-84.844970703125,-84.8114013671875,-84.8052978515625,-84.735107421875
7.326007326007325,-84.8358154296875,-84.942626953125,-84.8388671875,-84.7137451171875
7.359307359307358,-84.80224609375,-85.02197265625,-84.8907470703125,-84.7564697265625
7.392607392607392,-84.8236083984375,-84.967041015625,-84.942626953125,-84.8297119140625
7.425907425907425,-84.86328125,-84.9090576171875,-84.9578857421875,-84.87548828125
7.459207459207459,-84.808349609375,-84.8236083984375,-84.9456787109375,-84.814453125
7.4925074925074915,-84.7900390625,-84.85107421875,-84.9273681640625,-84.7564697265625
7.525807525807525,-84.8541259765625,-84.8297119140625,-84.9212646484375,-84.77783203125
7.5591075591075585,-84.8968505859375,-84.8114013671875,-84.9639892578125,-84.8358154296875
7.592407592407592,-84.857177734375,-84.814453125,-84.9517822265625,-84.8480224609375
7.625707625707625,-84.8236083984375,-84.7808837890625,-84.8541259765625,-84.832763671875
7.659007659007658,-84.8480224609375,-84.8907470703125,-84.8785400390625,-84.7869873046875
7.692307692307692,-84.881591796875,-84.942626953125,-84.844970703125,-84.7564697265625
7.725607725607725,-84.86328125,-84.9456787109375,-84.9151611328125,-84.771728515625
7.758907758907758,-84.8114013671875,-84.9090576171875,-84.9395751953125,-84.8114013671875
7.792207792207791,-84.82666015625,-84.82666015625,-84.9822998046875,-84.82666015625
7.825507825507825,-84.857177734375,-84.869384765625,-84.9273681640625,-84.808349609375
7.858807858807858,-84.8724365234375,-84.8968505859375,-84.8907470703125,-84.7503662109375
7.892107892107891,-84.808349609375,-84.9212646484375,-84.9029541015625,-84.7259521484375
7.925407925407924,-84.759521484375,-84.8297119140625,-84.9273681640625,-84.7320556640625
7.958707958707958,-84.783935546875,-84.808349609375,-84.9578857421875,-84.814453125
7.992007992007991,-84.8724365234375,-84.82666015625,-84.930419921875,-84.783935546875
8.025308025308025,-84.881591796875,-84.906005859375,-84.869384765625,-84.80224609375
8.058608058608058,-84.8052978515625,-84.92431640625,-84.8602294921875,-84.7503662109375
8.091908091908092,-84.759521484375,-84.930419921875,-84.8602294921875,-84.747314453125
8.125208125208124,-84.7869873046875,-84.881591796875,-84.912109375,-84.765625
8.158508158508157,-84.820556640625,-84.82666015625,-84.954833984375,-84.796142578125
8.19180819180819,-84.85107421875,-84.86328125,-84.94873046875,-84.7991943359375
8.225108225108224,-84.881591796875,-84.8724365234375,-84.89990234375,-84.7808837890625
8.258408258408258,-84.8846435546875,-84.9029541015625,-84.857177734375,-84.7564697265625
8.291708291708291,-84.8846435546875,-84.8602294921875,-84.8419189453125,-84.7198486328125
8.325008325008325,-84.881591796875,-84.808349609375,-84.8968505859375,-84.7381591796875
8.358308358308358,-84.80224609375,-84.8114013671875,-84.918212890625,-84.759521484375
8.39160839160839,-84.72900390625,-84.8541259765625,-84.893798828125,-84.7991943359375
8.424908424908423,-84.7015380859375,-84.9212646484375,-84.8541259765625,-84.8175048828125
8.458208458208457,-84.70458984375,-84.8876953125,-84.8297119140625,-84.77783203125
8.49150849150849,-84.765625,-84.8663330078125,-84.857177734375,-84.72900390625
8.524808524808524,-84.783935546875,-84.7869873046875,-84.893798828125,-84.722900390625
8.558108558108557,-84.759521484375,-84.8388671875,-84.9639892578125,-84.77783203125
8.591408591408591,-84.7869873046875,-84.8907470703125,-84.9334716796875,-84.783935546875
8.624708624708624,-84.82666015625,-84.8724365234375,-84.8480224609375,-84.8419189453125
8.658008658008658,-84.8724365234375,-84.869384765625,-84.8388671875,-84.7930908203125
8.69130869130869,-84.8724365234375,-84.832763671875,-84.8297119140625,-84.7259521484375
8.724608724608723,-84.857177734375,-84.8175048828125,-84.8602294921875,-84.7198486328125
8.757908757908757,-84.7564697265625,-84.8175048828125,-84.9273681640625,-84.735107421875
8.79120879120879,-84.747314453125,-84.8388671875,-84.9609375,-84.771728515625
8.824508824508824,-84.7564697265625,-84.86328125,-84.906005859375,-84.80224609375
8.857808857808857,-84.796142578125,-84.8724365234375,-84.87548828125,-84.8175048828125
8.89110889110889,-84.765625,-84.8602294921875,-84.8785400390625,-84.7869873046875
8.924408924408924,-84.747314453125,-84.80224609375,-84.8785400390625,-84.70458984375
8.957708957708956,-84.77783203125,-84.82666015625,-84.930419921875,-84.6923828125
8.99100899100899,-84.8175048828125,-84.8388671875,-84.918212890625,-84.7564697265625
9.024309024309023,-84.857177734375,-84.893798828125,-84.9273681640625,-84.7991943359375
9.057609057609056,-84.8663330078125,-84.881591796875,-84.857177734375,-84.808349609375
9.09090909090909,-84.8114013671875,-84.85107421875,-84.844970703125,-84.8297119140625
9.124209124209123,-84.7564697265625,-84.8419189453125,-84.85107421875,-84.808349609375
9.157509157509157,-84.7625732421875,-84.7869873046875,-84.8876953125,-84.771728515625
9.19080919080919,-84.783935546875,-84.857177734375,-84.94873046875,-84.759521484375
9.224109224109224,-84.8236083984375,-84.8846435546875,-84.9090576171875,-84.783935546875
9.257409257409256,-84.8236083984375,-84.8968505859375,-84.8785400390625,-84.844970703125
9.29070929070929,-84.7930908203125,-84.857177734375,-84.8175048828125,-84.82666015625
9.324009324009323,-84.771728515625,-84.814453125,-84.8388671875,-84.8297119140625
9.357309357309356,-84.7808837890625,-84.8114013671875,-84.8663330078125,-84.7900390625
9.39060939060939,-84.832763671875,-84.8419189453125,-84.9151611328125,-84.765625
9.423909423909423,-84.8663330078125,-84.912109375,-84.9212646484375,-84.7412109375
9.457209457209457,-84.8358154296875,-84.906005859375,-84.918212890625,-84.7686767578125
9.49050949050949,-84.814453125,-84.869384765625,-84.8876953125,-84.8541259765625
9.523809523809522,-84.72900390625,-84.8602294921875,-84.85107421875,-84.8785400390625
9.557109557109555,-84.710693359375,-84.8419189453125,-84.8907470703125,-84.857177734375
9.590409590409589,-84.7503662109375,-84.881591796875,-84.92431640625,-84.75341796875
9.623709623709622,-84.808349609375,-84.8785400390625,-84.9365234375,-84.710693359375
9.657009657009656,-84.8419189453125,-84.906005859375,-84.9639892578125,-84.7137451171875
9.69030969030969,-84.7869873046875,-84.9090576171875,-84.94873046875,-84.72900390625
9.723609723609723,-84.7869873046875,-84.8876953125,-84.8846435546875,-84.77783203125
9.756909756909756,-84.7686767578125,-84.87548828125,-84.8541259765625,-84.8236083984375
9.79020979020979,-84.8388671875,-84.8358154296875,-84.8480224609375,-84.796142578125
9.823509823509822,-84.82666015625,-84.869384765625,-84.881591796875,-84.8052978515625
9.856809856809855,-84.8236083984375,-84.9151611328125,-84.9212646484375,-84.7564697265625
9.890109890109889,-84.7625732421875,-84.942626953125,-84.9761962890625,-84.716796875
9.923409923409922,-84.735107421875,-84.92431640625,-84.930419921875,-84.7137451171875
9.956709956709956,-84.7198486328125,-84.869384765625,-84.87548828125,-84.7564697265625
9.99000999000999,-84.7686767578125,-84.8419189453125,-84.8663330078125,-84.820556640625
10.023310023310023,-84.8114013671875,-84.814453125,-84.8541259765625,-84.8175048828125
10.056610056610056,-84.8114013671875,-84.8846435546875,-84.87548828125,-84.7808837890625
10.089910089910088,-84.8297119140625,-84.918212890625,-84.9334716796875,-84.735107421875
10.123210123210121,-84.7564697265625,-84.9395751953125,-84.9456787109375,-84.7259521484375
10.156510156510155,-84.7503662109375,-84.9212646484375,-84.954833984375,-84.7198486328125
10.189810189810188,-84.7747802734375,-84.820556640625,-84.9029541015625,-84.7442626953125
10.223110223110222,-84.80224609375,-84.7747802734375,-84.8846435546875,-84.7869873046875
10.256410256410255,-84.8419189453125,-84.8052978515625,-84.8663330078125,-84.80224609375
10.289710289710289,-84.7686767578125,-84.8297119140625,-84.906005859375,-84.82666015625
10.323010323010323,-84.7808837890625,-84.8876953125,-84.94873046875,-84.8175048828125
10.356310356310356,-84.7503662109375,-84.89990234375,-84.9700927734375,-84.7686767578125
10.389610389610388,-84.77783203125,-84.881591796875,-84.942626953125,-84.75341796875
10.422910422910421,-84.796142578125,-84.8541259765625,-84.9151611328125,-84.722900390625
10.456210456210455,-84.87548828125,-84.808349609375,-84.869384765625,-84.771728515625
10.489510489510488,-84.844970703125,-84.85107421875,-84.832763671875,-84.7930908203125
10.522810522810522,-84.77783203125,-84.86328125,-84.8724365234375,-84.857177734375
10.556110556110555,-84.7625732421875,-84.930419921875,-84.930419921875,-84.832763671875
10.589410589410589,-84.747314453125,-84.9395751953125,-84.979248046875,-84.759521484375
10.622710622710622,-84.7900390625,-84.8480224609375,-84.9365234375,-84.735107421875
10.656010656010654,-84.7991943359375,-84.8388671875,-84.9212646484375,-84.7198486328125
10.689310689310688,-84.7930908203125,-84.8297119140625,-84.86328125,-84.7503662109375
10.722610722610721,-84.7686767578125,-84.844970703125,-84.8602294921875,-84.796142578125
10.755910755910755,-84.722900390625,-84.8968505859375,-84.814453125,-84.7991943359375
10.789210789210788,-84.7259521484375,-84.918212890625,-84.906005859375,-84.814453125
10.822510822510822,-84.6954345703125,-84.912109375,-84.942626953125,-84.814453125
10.855810855810855,-84.735107421875,-84.87548828125,-84.9700927734375,-84.7900390625
10.889110889110889,-84.796142578125,-84.8419189453125,-84.99755859375,-84.735107421875
10.922410922410922,-84.8297119140625,-84.8419189453125,-84.94873046875,-84.7259521484375
10.955710955710954,-84.832763671875,-84.844970703125,-84.912109375,-84.72900390625
10.989010989010987,-84.7930908203125,-84.8785400390625,-84.906005859375,-84.7686767578125
11.02231102231102,-84.7564697265625,-84.9029541015625,-84.906005859375,-84.8297119140625
